INDEX,Document,Topic,Name,Top_n_words,Probability,Representative_document
1564,"definição de tratamento diferenciado e favorecido para as microempresas e para as empresas de pequeno porte, inclusive regimes especiais ou simplificados no caso do imposto previsto no art. 155, II, das contribuições previstas no art. 195, I e §§ 12 e 13, e da contribuição a que se refere o art. 239.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.40752999277667135,False
1565,"estabelecer normas gerais em matéria de legislação tributária, especialmente sobre:",4,4_imposto_impostos_inciso_previsto inciso,imposto - impostos - inciso - previsto inciso - contribuinte - previsto - imposto previsto - tributaria - iii - arts,0.33718223193636465,False
1566,Cabe à lei complementar:,54,54_lei complementar_complementar_complementar cabe_cabe lei,lei complementar - complementar - complementar cabe - cabe lei - cabe - lei - leis - fortunas - compreendidos art - contraditorio especial,1.0,True
1567,será opcional para o contribuinte;,4,4_imposto_impostos_inciso_previsto inciso,imposto - impostos - inciso - previsto inciso - contribuinte - previsto - imposto previsto - tributaria - iii - arts,0.17693886980848522,False
1568,poderão ser estabelecidas condições de enquadramento diferenciadas por Estado;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.40108398088548125,False
1569,"o recolhimento será unificado e centralizado e a distribuição da parcela de recursos pertencentes aos respectivos entes federados será imediata, vedada qualquer retenção ou condicionamento;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.39241264007678345,False
1570,"a arrecadação, a fiscalização e a cobrança poderão ser compartilhadas pelos entes federados, adotado cadastro nacional único de contribuintes.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6514434442448844,False
1571,"A lei complementar de que trata o inciso III, d, também poderá instituir um regime único de arrecadação dos impostos e contribuições da União, dos Estados, do Distrito Federal e dos Municípios, observado que:",4,4_imposto_impostos_inciso_previsto inciso,imposto - impostos - inciso - previsto inciso - contribuinte - previsto - imposto previsto - tributaria - iii - arts,0.07002212283344743,False
1572,"Lei complementar poderá estabelecer critérios especiais de tributação, com o objetivo de prevenir desequilíbrios da concorrência, sem prejuízo da competência de a União, por lei, estabelecer normas de igual objetivo.",4,4_imposto_impostos_inciso_previsto inciso,imposto - impostos - inciso - previsto inciso - contribuinte - previsto - imposto previsto - tributaria - iii - arts,0.09215977909215778,False
1573,"Competem à União, em Território Federal, os impostos estaduais e, se o Território não for dividido em Municípios, cumulativamente, os impostos municipais; ao Distrito Federal cabem os impostos municipais.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.08586598716889848,False
1574,"para atender a despesas extraordinárias, decorrentes de calamidade pública, de guerra externa ou sua iminência;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6448769290492244,False
1575,"no caso de investimento público de caráter urgente e de relevante interesse nacional, observado o disposto no art. 150, III, b.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.36820609874135235,False
1576,"A União, mediante lei complementar, poderá instituir empréstimos compulsórios:",35,35_credito_banco central_banco_central,credito - banco central - banco - central - financeiras - credito cambio - precatorios - operacoes - cambio - uniao,1.0,True
1577,A aplicação dos recursos provenientes de empréstimo compulsório será vinculada à despesa que fundamentou sua instituição.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.7662628829047551,False
1578,"Compete exclusivamente à União instituir contribuições sociais, de intervenção no domínio econômico e de interesse das categorias profissionais ou econômicas, como instrumento de sua atuação nas respectivas áreas, observado o disposto nos arts. 146, III, e 150, I e III, e sem prejuízo do previsto no art. 195, § 6º, relativamente às contribuições a que alude o dispositivo.",41,41_sociais_contribuicoes_contribuicoes sociais_pessoal encargos,sociais - contribuicoes - contribuicoes sociais - pessoal encargos - encargos - sociais intervencao - dominio economico - encargos sociais - intervencao dominio - pessoal,0.061627587176305225,False
1579,"Os Estados, o Distrito Federal e os Municípios poderão instituir contribuição, cobrada de seus servidores, para o custeio, em benefício destes, de sistemas de previdência e assistência social.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5877161650322061,False
1580,"Quando houver déficit atuarial, a contribuição ordinária dos aposentados e pensionistas poderá incidir sobre o valor dos proventos de aposentadoria e de pensões que supere o salário-mínimo.",10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,0.4048199964942071,False
1581,"Demonstrada a insuficiência da medida prevista no § 1º-A para equacionar o déficit atuarial, é facultada a instituição de contribuição extraordinária, no âmbito da União, dos servidores públicos ativos, dos aposentados e dos pensionistas.",10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,0.10599963030937092,False
1582,"A contribuição extraordinária de que trata o § 1º-B deverá ser instituída simultaneamente com outras medidas para equacionamento do déficit e vigorará por período determinado, contado da data de sua instituição.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.48373201973092916,False
1583,não incidirão sobre as receitas decorrentes de exportação;,18,18_produtos_exterior_industrializados_produtos industrializados,produtos - exterior - industrializados - produtos industrializados - produto - sobre - imposto - exportacoes - sobre produtos - importacao,1.0,False
1584,"poderão incidir sobre a importação de petróleo e seus derivados, gás natural e seus derivados e álcool combustível;",57,57_petroleo_derivados_gas_gas natural,petroleo - derivados - gas - gas natural - natural - alcool - combustiveis - alcool combustivel - derivados gas - combustivel,1.0,True
1585,"ad valorem, tendo por base o faturamento, a receita bruta ou o valor da operação e, no caso de importação, o valor aduaneiro;",18,18_produtos_exterior_industrializados_produtos industrializados,produtos - exterior - industrializados - produtos industrializados - produto - sobre - imposto - exportacoes - sobre produtos - importacao,0.16803357668953622,False
1586,"específica, tendo por base a unidade de medida adotada.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.1327710685302812,False
1587,poderão ter alíquotas:,20,20_anistia_desde_desde posse_resolucoes disponham,anistia - desde - desde posse - resolucoes disponham - relacionadas sao - perpetuo - resolucoes - omissoes relacionadas - sao consideradas - seguintes vedacoes,1.0,False
1588,As contribuições sociais e de intervenção no domínio econômico de que trata o caput deste artigo:,41,41_sociais_contribuicoes_contribuicoes sociais_pessoal encargos,sociais - contribuicoes - contribuicoes sociais - pessoal encargos - encargos - sociais intervencao - dominio economico - encargos sociais - intervencao dominio - pessoal,1.0,False
1589,"A pessoa natural destinatária das operações de importação poderá ser equiparada a pessoa jurídica, na forma da lei.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6639448767599097,False
1590,A lei definirá as hipóteses em que as contribuições incidirão uma única vez.,56,56_lei_sobre lei_capacidade_dispora sobre,lei - sobre lei - capacidade - dispora sobre - dispora - lei lei - pessoa juridica - hipoteses - forma lei - juridica,0.24718625672827002,False
1591,"Os Municípios e o Distrito Federal poderão instituir contribuição, na forma das respectivas leis, para o custeio do serviço de iluminação pública, observado o disposto no art. 150, I e III.",4,4_imposto_impostos_inciso_previsto inciso,imposto - impostos - inciso - previsto inciso - contribuinte - previsto - imposto previsto - tributaria - iii - arts,0.04977031713700318,False
1592,"É facultada a cobrança da contribuição a que se refere o caput, na fatura de consumo de energia elétrica.",4,4_imposto_impostos_inciso_previsto inciso,imposto - impostos - inciso - previsto inciso - contribuinte - previsto - imposto previsto - tributaria - iii - arts,0.36214524193708514,False
1593,exigir ou aumentar tributo sem lei que o estabeleça;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5424352207751215,False
