A polícia federal, instituída por lei como órgão permanente, estruturado em carreira, destina-se a:$38$carreira nomear cargos prover
A polícia rodoviária federal, órgão permanente, estruturado em carreira, destina-se, na forma da lei, ao patrulhamento ostensivo das rodovias federais.$34$militares bombeiros polícias corpos
A polícia ferroviária federal, órgão permanente, estruturado em carreira, destina-se, na forma da lei, ao patrulhamento ostensivo das ferrovias federais.$34$militares bombeiros polícias corpos
Às polícias civis, dirigidas por delegados de polícia de carreira, incumbem, ressalvada a competência da União, as funções de polícia judiciária e a apuração de infrações penais, exceto as militares.$0$ organização ministério administrativa seguintes
Às polícias militares cabem a polícia ostensiva e a preservação da ordem pública; aos corpos de bombeiros militares, além das atribuições definidas em lei, incumbe a execução de atividades de defesa civil.$34$militares bombeiros polícias corpos
Às polícias penais, vinculadas ao órgão administrador do sistema penal da unidade federativa a que pertencem, cabe a segurança dos estabelecimentos penais.$0$ organização ministério administrativa seguintes
As polícias militares e corpos de bombeiros militares, forças auxiliares e reserva do Exército, subordinam-se, juntamente com as polícias civis, aos Governadores dos Estados, do Distrito Federal e dos Territórios.$34$militares bombeiros polícias corpos
A lei disciplinará a organização e o funcionamento dos órgãos responsáveis pela segurança pública, de maneira a garantir a eficiência de suas atividades.$0$ organização ministério administrativa seguintes
Os Municípios poderão constituir guardas municipais destinadas à proteção de seus bens, serviços e instalações, conforme dispuser a lei.$0$ organização ministério administrativa seguintes
A remuneração dos servidores policiais integrantes dos órgãos relacionados neste artigo será fixada na forma do § 4º do art. 39.$1$deste aplica disposto desta
compreende a educação, engenharia e fiscalização de trânsito, além de outras atividades previstas em lei, que assegurem ao cidadão o direito à mobilidade urbana eficiente; e$-1$lei federal nacional sobre
compete, no âmbito dos Estados, do Distrito Federal e dos Municípios, aos respectivos órgãos ou entidades executivos e seus agentes de trânsito, estruturados em Carreira, na forma da lei.$2$distrito estados municípios federal
A segurança viária, exercida para a preservação da ordem pública e da incolumidade das pessoas e do seu patrimônio nas vias públicas:$-1$lei federal nacional sobre
impostos;$-1$lei federal nacional sobre
taxas, em razão do exercício do poder de polícia ou pela utilização, efetiva ou potencial, de serviços públicos específicos e divisíveis, prestados ao contribuinte ou postos a sua disposição;$-1$lei federal nacional sobre
contribuição de melhoria, decorrente de obras públicas.$-1$lei federal nacional sobre
A União, os Estados, o Distrito Federal e os Municípios poderão instituir os seguintes tributos:$2$distrito estados municípios federal
Sempre que possível, os impostos terão caráter pessoal e serão graduados segundo a capacidade econômica do contribuinte, facultado à administração tributária, especialmente para conferir efetividade a esses objetivos, identificar, respeitados os direitos individuais e nos termos da lei, o patrimônio, os rendimentos e as atividades econômicas do contribuinte.$-1$lei federal nacional sobre
As taxas não poderão ter base de cálculo própria de impostos.$-1$lei federal nacional sobre
dispor sobre conflitos de competência, em matéria tributária, entre a União, os Estados, o Distrito Federal e os Municípios;$2$distrito estados municípios federal
regular as limitações constitucionais ao poder de tributar;$-1$lei federal nacional sobre
definição de tributos e de suas espécies, bem como, em relação aos impostos discriminados nesta Constituição , a dos respectivos fatos geradores, bases de cálculo e contribuintes;$-1$lei federal nacional sobre
obrigação, lançamento, crédito, prescrição e decadência tributários;$-1$lei federal nacional sobre
adequado tratamento tributário ao ato cooperativo praticado pelas sociedades cooperativas.$6$cultura culturais tecnologia apoiará
definição de tratamento diferenciado e favorecido para as microempresas e para as empresas de pequeno porte, inclusive regimes especiais ou simplificados no caso do imposto previsto no art. 155, II, das contribuições previstas no art. 195, I e §§ 12 e 13, e da contribuição a que se refere o art. 239.$-1$lei federal nacional sobre
estabelecer normas gerais em matéria de legislação tributária, especialmente sobre:$14$sobre disporá legislar impostos
Cabe à lei complementar:$-1$lei federal nacional sobre
será opcional para o contribuinte;$36$sobre renda bens qualquer
poderão ser estabelecidas condições de enquadramento diferenciadas por Estado;$-1$lei federal nacional sobre
o recolhimento será unificado e centralizado e a distribuição da parcela de recursos pertencentes aos respectivos entes federados será imediata, vedada qualquer retenção ou condicionamento;$2$distrito estados municípios federal
a arrecadação, a fiscalização e a cobrança poderão ser compartilhadas pelos entes federados, adotado cadastro nacional único de contribuintes.$2$distrito estados municípios federal
A lei complementar de que trata o inciso III, d, também poderá instituir um regime único de arrecadação dos impostos e contribuições da União, dos Estados, do Distrito Federal e dos Municípios, observado que:$-1$lei federal nacional sobre
Lei complementar poderá estabelecer critérios especiais de tributação, com o objetivo de prevenir desequilíbrios da concorrência, sem prejuízo da competência de a União, por lei, estabelecer normas de igual objetivo.$-1$lei federal nacional sobre
Competem à União, em Território Federal, os impostos estaduais e, se o Território não for dividido em Municípios, cumulativamente, os impostos municipais; ao Distrito Federal cabem os impostos municipais.$-1$lei federal nacional sobre
para atender a despesas extraordinárias, decorrentes de calamidade pública, de guerra externa ou sua iminência;$-1$lei federal nacional sobre
no caso de investimento público de caráter urgente e de relevante interesse nacional, observado o disposto no art. 150, III, b.$1$deste aplica disposto desta
A União, mediante lei complementar, poderá instituir empréstimos compulsórios:$-1$lei federal nacional sobre
A aplicação dos recursos provenientes de empréstimo compulsório será vinculada à despesa que fundamentou sua instituição.$-1$lei federal nacional sobre
Compete exclusivamente à União instituir contribuições sociais, de intervenção no domínio econômico e de interesse das categorias profissionais ou econômicas, como instrumento de sua atuação nas respectivas áreas, observado o disposto nos arts. 146, III, e 150, I e III, e sem prejuízo do previsto no art. 195, § 6º, relativamente às contribuições a que alude o dispositivo.$19$empresa mista economia empresas
Os Estados, o Distrito Federal e os Municípios poderão instituir contribuição, cobrada de seus servidores, para o custeio, em benefício destes, de sistemas de previdência e assistência social.$2$distrito estados municípios federal
Quando houver déficit atuarial, a contribuição ordinária dos aposentados e pensionistas poderá incidir sobre o valor dos proventos de aposentadoria e de pensões que supere o salário-mínimo.$40$ natureza benefícios ativos recursos
Demonstrada a insuficiência da medida prevista no § 1º-A para equacionar o déficit atuarial, é facultada a instituição de contribuição extraordinária, no âmbito da União, dos servidores públicos ativos, dos aposentados e dos pensionistas.$-1$lei federal nacional sobre
A contribuição extraordinária de que trata o § 1º-B deverá ser instituída simultaneamente com outras medidas para equacionamento do déficit e vigorará por período determinado, contado da data de sua instituição.$-1$lei federal nacional sobre
não incidirão sobre as receitas decorrentes de exportação;$-1$lei federal nacional sobre
